"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","opp","fg_miss","xp_miss","bye","draft_rank","pass_comp_pct","pct_owned","misc_tds","misc_yds","fg_pct","xp_pct","idp_solo","pos_rank","overall_rank","opp_def_rank","team_id","team_name","home_team_id","home_team","home_abbr","away_team_id","away_team","away_abbr","proj_type","fumblesRecovered","opponentOffensiveRank"
"Patrick Ricard","RB","NYG",NA,0,0,0,NA,0,0,NA,0.57,2.3,NA,0.01,NA,0.94,NA,"53546","FanDuel","13455","NumberFire","RB",0.65,0.45,3.26,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,332,22,21,"New York Giants",21,"New York Giants","NYG",31,"Tennessee Titans","TEN","WEEKLY",NA,NA
"Ollie Gordon II","RB","MIA",NA,0,0,0,NA,0,0,NA,1.25,4.83,NA,0.02,NA,0.92,NA,"56294","FanDuel","17059","NumberFire","RB",0.31,0.23,1.66,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,334,8,17,"Miami Dolphins",17,"Miami Dolphins","MIA",16,"Kansas City Chiefs","KC","WEEKLY",NA,NA
"Dylan Laube","RB","LV",NA,0,0,0,NA,0,0,NA,0.77,3.07,NA,0.02,NA,0.92,NA,"55983","FanDuel","16613","NumberFire","RB",0.67,0.34,2.18,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,334,21,35,"Las Vegas Raiders",20,"New Orleans Saints","NO",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Alec Ingold","RB","LAC",NA,0,0,0,NA,0,0,NA,0.25,1.03,NA,0.01,NA,0.9,NA,"54334","FanDuel","14420","NumberFire","RB",0.7,0.51,3.78,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,336,28,34,"Los Angeles Chargers",4,"Buffalo Bills","BUF",34,"Los Angeles Chargers","LAC","WEEKLY",NA,NA
"Rasheen Ali","RB","BAL",NA,0,0,0,NA,0,0,NA,0.8,3.28,NA,0.02,NA,0.8,NA,"56198","FanDuel","16746","NumberFire","RB",0.33,0.25,1.82,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,342,30,3,"Baltimore Ravens",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Tahj Brooks","RB","CIN",NA,0,0,0,NA,0,0,NA,0.81,3.24,NA,0.02,NA,0.79,NA,"56297","FanDuel","17058","NumberFire","RB",0.35,0.25,1.77,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,344,3,7,"Cincinnati Bengals",25,"Pittsburgh Steelers","PIT",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Josh Jacobs","RB","GB",NA,0,0,0,NA,0,0,NA,1.1,4.47,NA,0.04,NA,0.67,NA,"54151","FanDuel","14073","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,355,10,12,"Green Bay Packers",12,"Green Bay Packers","GB",2,"Atlanta Falcons","ATL","WEEKLY",NA,NA
"Hunter Luepke","RB","DAL",NA,0,0,0,NA,0,0,NA,0.48,1.94,NA,0.01,NA,0.52,NA,"55724","FanDuel","16391","NumberFire","RB",0.23,0.17,1.19,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,358,12,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Julius Chestnut","RB","TEN",NA,0,0,0,NA,0,0,NA,0.27,1.13,NA,0.01,NA,0.48,NA,"55532","FanDuel","15965","NumberFire","RB",0.31,0.22,1.4,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,361,29,31,"Tennessee Titans",21,"New York Giants","NYG",31,"Tennessee Titans","TEN","WEEKLY",NA,NA
"Will Shipley","RB","PHI",NA,0,0,0,NA,0,0,NA,0.29,1.17,NA,0.01,NA,0.47,NA,"55988","FanDuel","16601","NumberFire","RB",0.27,0.2,1.32,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,362,20,24,"Philadelphia Eagles",6,"Chicago Bears","CHI",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"British Brooks","RB","HOU",NA,0,0,0,NA,0,0,NA,0.85,3.41,NA,0.02,NA,0.46,NA,"56007","FanDuel","16816","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,365,31,13,"Houston Texans",14,"Indianapolis Colts","IND",13,"Houston Texans","HOU","WEEKLY",NA,NA
"Kendall Milton","RB","CIN",NA,0,0,0,NA,0,0,NA,0.81,3.25,NA,0.02,NA,0.45,NA,"56556","FanDuel","16606","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,367,3,7,"Cincinnati Bengals",25,"Pittsburgh Steelers","PIT",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Velus Jones","RB","SEA",NA,0,0,0,NA,0,0,NA,0.29,1.2,NA,0.01,NA,0.31,NA,"55238","FanDuel","15767","NumberFire","RB",0.16,0.11,0.91,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,379,26,28,"Seattle Seahawks",32,"Washington Commanders","WSH",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Ronnie Rivers","RB","LA",NA,0,0,0,NA,0,0,NA,0.53,2.12,NA,0.01,NA,0.27,NA,"55466","FanDuel","15726","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,386,25,33,"Los Angeles Rams",10,"Denver Broncos","DEN",33,"Los Angeles Rams","LA","WEEKLY",NA,NA
"Josh Williams","RB","TB",NA,0,0,0,NA,0,0,NA,1.35,0.9,NA,0.02,NA,0.21,NA,"56501","FanDuel","17359","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,403,5,30,"Tampa Bay Buccaneers",30,"Tampa Bay Buccaneers","TB",18,"Minnesota Vikings","MIN","WEEKLY",NA,NA
"Roschon Johnson","RB","CHI",NA,0,0,0,NA,0,0,NA,0.27,1.08,NA,0.01,NA,0.17,NA,"55635","FanDuel","16175","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,404,19,6,"Chicago Bears",6,"Chicago Bears","CHI",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"Terrell Jennings","RB","NE",NA,0,0,0,NA,0,0,NA,0.26,1,NA,0.01,NA,0.16,NA,"56138","FanDuel","16957","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,405,13,19,"New England Patriots",15,"Jacksonville Jaguars","JAC",19,"New England Patriots","NE","WEEKLY",NA,NA
"Kene Nwangwu","RB","NYJ",NA,0,0,0,NA,0,0,NA,0.25,1.01,NA,0.01,NA,0.16,NA,"55120","FanDuel","15414","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,405,32,22,"New York Jets",11,"Detroit Lions","DET",22,"New York Jets","NYJ","WEEKLY",NA,NA
"Dylan Sampson","RB","CLE",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56273","FanDuel","17047","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,14,8,"Cleveland Browns",8,"Cleveland Browns","CLE",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Trevor Etienne","RB","CAR",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56371","FanDuel","17056","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,24,5,"Carolina Panthers",8,"Cleveland Browns","CLE",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Amar Johnson","RB","LAC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56544","FanDuel","17272","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,28,34,"Los Angeles Chargers",4,"Buffalo Bills","BUF",34,"Los Angeles Chargers","LAC","WEEKLY",NA,NA
"Andrew Beck","RB","NYJ",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"54321","FanDuel","14319","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,32,22,"New York Jets",11,"Detroit Lions","DET",22,"New York Jets","NYJ","WEEKLY",NA,NA
"Isiah Pacheco","RB","DET",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55280","FanDuel","15749","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,7,11,"Detroit Lions",11,"Detroit Lions","DET",22,"New York Jets","NYJ","WEEKLY",NA,NA
"Jeremy McNichols","RB","WSH",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"53752","FanDuel","13143","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,6,32,"Washington Commanders",32,"Washington Commanders","WSH",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Zach Charbonnet","RB","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55596","FanDuel","16169","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,26,28,"Seattle Seahawks",32,"Washington Commanders","WSH",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Robbie Ouzts","RB","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56315","FanDuel","17215","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,26,28,"Seattle Seahawks",32,"Washington Commanders","WSH",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"James Conner","RB","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"53421","FanDuel","13146","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,9,1,"Arizona Cardinals",27,"San Francisco 49ers","SF",1,"Arizona Cardinals","ARI","WEEKLY",NA,NA
"Trey Benson","RB","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55907","FanDuel","16594","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,9,1,"Arizona Cardinals",27,"San Francisco 49ers","SF",1,"Arizona Cardinals","ARI","WEEKLY",NA,NA
"Isaac Guerendo","RB","SF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56046","FanDuel","16688","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,18,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",1,"Arizona Cardinals","ARI","WEEKLY",NA,NA
"Jordan Mason","RB","MIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55328","FanDuel","15972","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,15,18,"Minnesota Vikings",30,"Tampa Bay Buccaneers","TB",18,"Minnesota Vikings","MIN","WEEKLY",NA,NA
"Israel Abanikanda","RB","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55855","FanDuel","16168","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,12,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Jonah Coleman","RB","DEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56658","FanDuel","17477","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,408,11,10,"Denver Broncos",10,"Denver Broncos","DEN",33,"Los Angeles Rams","LA","WEEKLY",NA,NA
"CeeDee Lamb","WR","DAL",NA,0,0,0,NA,0,0,NA,0.97,5.03,NA,0.04,NA,16.94,NA,"54517","FanDuel","14832","NumberFire","WR",10.64,6.98,94.23,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,12,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Amon-Ra St. Brown","WR","DET",NA,0,0,0,NA,0,0,NA,0.57,2.65,NA,0.02,NA,15.93,NA,"54885","FanDuel","15287","NumberFire","WR",10.63,7.28,84.89,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,7,11,"Detroit Lions",11,"Detroit Lions","DET",22,"New York Jets","NYJ","WEEKLY",NA,NA
"Jaxon Smith-Njigba","WR","SEA",NA,0,0,0,NA,0,0,NA,0.57,2.86,NA,0.02,NA,15.56,NA,"55595","FanDuel","16185","NumberFire","WR",9.24,6.28,96.33,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,31,26,28,"Seattle Seahawks",32,"Washington Commanders","WSH",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Zay Flowers","WR","BAL",NA,0,0,0,NA,0,0,NA,0.54,2.59,NA,0.02,NA,15.13,NA,"55585","FanDuel","16190","NumberFire","WR",8.7,5.73,87.89,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,30,3,"Baltimore Ravens",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Rashee Rice","WR","KC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,15.03,NA,"55622","FanDuel","16194","NumberFire","WR",9.86,6.64,81.26,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,27,16,"Kansas City Chiefs",17,"Miami Dolphins","MIA",16,"Kansas City Chiefs","KC","WEEKLY",NA,NA
"Puka Nacua","WR","LA",NA,0,0,0,NA,0,0,NA,0.62,2.51,NA,0.02,NA,14.97,NA,"55652","FanDuel","16211","NumberFire","WR",10,6.7,86.91,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,39,25,33,"Los Angeles Rams",10,"Denver Broncos","DEN",33,"Los Angeles Rams","LA","WEEKLY",NA,NA
"Chris Olave","WR","NO",NA,0,0,0,NA,0,0,NA,0.28,1.23,NA,0.01,NA,13.01,NA,"55261","FanDuel","15754","NumberFire","WR",9.38,6.12,73.27,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53,4,20,"New Orleans Saints",20,"New Orleans Saints","NO",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"George Pickens","WR","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.81,NA,"55267","FanDuel","15762","NumberFire","WR",8.88,5.56,75.69,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,55,12,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",3,"Baltimore Ravens","BAL","WEEKLY",NA,NA
"Garrett Wilson","WR","NYJ",NA,0,0,0,NA,0,0,NA,0.25,1.39,NA,0.01,NA,12.64,NA,"55264","FanDuel","15753","NumberFire","WR",9.84,6.03,72.04,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,56,32,22,"New York Jets",11,"Detroit Lions","DET",22,"New York Jets","NYJ","WEEKLY",NA,NA
"Parker Washington","WR","JAC",NA,0,0,0,NA,0,0,NA,1.13,5.7,NA,0.05,NA,12.48,NA,"55786","FanDuel","16192","NumberFire","WR",8.64,5.18,67.02,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,58,1,15,"Jacksonville Jaguars",15,"Jacksonville Jaguars","JAC",19,"New England Patriots","NE","WEEKLY",NA,NA
"Ja'Marr Chase","WR","CIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.38,NA,"54864","FanDuel","15281","NumberFire","WR",8.47,5.45,65.58,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,60,3,7,"Cincinnati Bengals",25,"Pittsburgh Steelers","PIT",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Mike Evans","WR","SF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.21,NA,"52418","FanDuel","11671","NumberFire","WR",7.59,4.62,60.62,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,61,18,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",1,"Arizona Cardinals","ARI","WEEKLY",NA,NA
"DeVonta Smith","WR","PHI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.91,NA,"54877","FanDuel","15282","NumberFire","WR",8.06,5.38,70.75,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,65,20,24,"Philadelphia Eagles",6,"Chicago Bears","CHI",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
