"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","opp","fg_miss","xp_miss","bye","draft_rank","pass_comp_pct","pct_owned","misc_tds","misc_yds","fg_pct","xp_pct","idp_solo","pos_rank","overall_rank","opp_def_rank","team_id","team_name","home_team_id","home_team","home_abbr","away_team_id","away_team","away_abbr","proj_type","fumblesRecovered","opponentOffensiveRank"
"Kendre Miller","RB","NO",NA,0,0,0,NA,0,0,NA,8.04,33.63,NA,0.23,NA,5.52,NA,"55634","FanDuel","16171","NumberFire","RB",0.7,0.53,4.09,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,172,7,20,"New Orleans Saints",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Braelon Allen","RB","NYJ",NA,0,0,0,NA,0,0,NA,7.42,30.9,NA,0.26,NA,5.49,NA,"55977","FanDuel","16596","NumberFire","RB",0.85,0.66,4.46,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,173,22,22,"New York Jets",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Jonathon Brooks","RB","CAR",NA,0,0,0,NA,0,0,NA,6.78,28.89,NA,0.25,NA,5.31,NA,"55910","FanDuel","16597","NumberFire","RB",0.88,0.65,4.76,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,176,4,5,"Carolina Panthers",2,"Atlanta Falcons","ATL",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Alvin Kamara","RB","NO",NA,0,0,0,NA,0,0,NA,5.36,21.4,NA,0.11,NA,4.96,NA,"53438","FanDuel","13132","NumberFire","RB",2.11,1.59,10.89,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,182,7,20,"New Orleans Saints",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Chris Brooks","RB","GB",NA,0,0,0,NA,0,0,NA,5.85,24.12,NA,0.14,NA,4.95,NA,"55751","FanDuel","16387","NumberFire","RB",1.54,1.13,7.54,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,183,10,12,"Green Bay Packers",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Brian Robinson","RB","ATL",NA,0,0,0,NA,0,0,NA,6.96,29.57,NA,0.18,NA,4.7,NA,"55276","FanDuel","15716","NumberFire","RB",0.65,0.51,3.72,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,193,32,2,"Atlanta Falcons",2,"Atlanta Falcons","ATL",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Devin Singletary","RB","NYG",NA,0,0,0,NA,0,0,NA,5.28,22.17,NA,0.13,NA,4.57,NA,"54171","FanDuel","14080","NumberFire","RB",1.55,1.15,7.57,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,195,26,21,"New York Giants",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"Kaelon Black","RB","SF",NA,0,0,0,NA,0,0,NA,5.95,24.59,NA,0.16,NA,4.48,NA,"56683","FanDuel","17485","NumberFire","RB",0.99,0.78,5.1,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,198,15,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Tank Bigsby","RB","PHI",NA,0,0,0,NA,0,0,NA,5.12,22.15,NA,0.16,NA,4.12,NA,"55626","FanDuel","16164","NumberFire","RB",0.89,0.65,4.99,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,202,19,24,"Philadelphia Eagles",31,"Tennessee Titans","TEN",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"Keaton Mitchell","RB","LAC",NA,0,0,0,NA,0,0,NA,4.68,20.09,NA,0.14,NA,3.84,NA,"55819","FanDuel","16178","NumberFire","RB",0.95,0.72,4.93,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,212,5,34,"Los Angeles Chargers",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Chris Rodriguez Jr.","RB","JAC",NA,0,0,0,NA,0,0,NA,6.2,26.49,NA,0.2,NA,3.81,NA,"55710","FanDuel","16174","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,215,24,15,"Jacksonville Jaguars",10,"Denver Broncos","DEN",15,"Jacksonville Jaguars","JAC","WEEKLY",NA,NA
"Emmett Johnson","RB","KC",NA,0,0,0,NA,0,0,NA,5.64,22.5,NA,0.18,NA,3.6,NA,"56662","FanDuel","17474","NumberFire","RB",0.34,0.25,1.69,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,219,28,16,"Kansas City Chiefs",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Jaleel McLaughlin","RB","CLE",NA,0,0,0,NA,0,0,NA,4.64,20.42,NA,0.09,NA,3.54,NA,"55669","FanDuel","16390","NumberFire","RB",1.03,0.78,4.9,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,222,17,8,"Cleveland Browns",30,"Tampa Bay Buccaneers","TB",8,"Cleveland Browns","CLE","WEEKLY",NA,NA
"Mike Washington","RB","LV",NA,0,0,0,NA,0,0,NA,5.15,22.01,NA,0.16,NA,3.46,NA,"56666","FanDuel","17482","NumberFire","RB",0.32,0.23,1.6,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,224,21,35,"Las Vegas Raiders",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Emari Demercado","RB","DAL",NA,0,0,0,NA,0,0,NA,3.77,16.76,NA,0.1,NA,3.44,NA,"55723","FanDuel","16385","NumberFire","RB",1.09,0.79,5.66,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,226,18,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Kaleb Johnson","RB","GB",NA,0,0,0,NA,0,0,NA,5.85,23.39,NA,0.14,NA,3.4,NA,"56277","FanDuel","17048","NumberFire","RB",0.31,0.22,1.5,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,227,10,12,"Green Bay Packers",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Ty Johnson","RB","BUF",NA,0,0,0,NA,0,0,NA,3.26,14.17,NA,0.11,NA,3.33,NA,"54241","FanDuel","14095","NumberFire","RB",0.98,0.69,7.07,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,228,20,4,"Buffalo Bills",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
"Samaje Perine","RB","CIN",NA,0,0,0,NA,0,0,NA,3.79,15.52,NA,0.08,NA,3.29,NA,"53446","FanDuel","13133","NumberFire","RB",1.11,0.85,7.49,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,230,29,7,"Cincinnati Bengals",13,"Houston Texans","HOU",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Jaylen Wright","RB","MIA",NA,0,0,0,NA,0,0,NA,3.74,15.14,NA,0.06,NA,3.08,NA,"55982","FanDuel","16610","NumberFire","RB",1.24,0.93,6.62,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,235,9,17,"Miami Dolphins",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"DJ Giddens","RB","IND",NA,0,0,0,NA,0,0,NA,3.1,12.28,NA,0.07,NA,3.02,NA,"56296","FanDuel","17060","NumberFire","RB",1.42,1.09,6.82,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,238,2,14,"Indianapolis Colts",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Sione Vaki","RB","DET",NA,0,0,0,NA,0,0,NA,4.22,17.42,NA,0.09,NA,2.95,NA,"56076","FanDuel","16678","NumberFire","RB",0.74,0.53,3.39,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,240,23,11,"Detroit Lions",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
"Brashard Smith","RB","KC",NA,0,0,0,NA,0,0,NA,2.54,10.06,NA,0.08,NA,2.56,NA,"56299","FanDuel","17049","NumberFire","RB",1.03,0.73,5.11,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,253,28,16,"Kansas City Chiefs",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Sean Tucker","RB","TB",NA,0,0,0,NA,0,0,NA,3.05,13.01,NA,0.11,NA,2.24,NA,"55641","FanDuel","16166","NumberFire","RB",0.31,0.23,1.62,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,269,30,30,"Tampa Bay Buccaneers",30,"Tampa Bay Buccaneers","TB",8,"Cleveland Browns","CLE","WEEKLY",NA,NA
"Kaytron Allen","RB","WSH",NA,0,0,0,NA,0,0,NA,2.91,11.92,NA,0.07,NA,2.22,NA,"56687","FanDuel","17478","NumberFire","RB",0.63,0.45,2.99,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,270,31,32,"Washington Commanders",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Kyle Juszczyk","RB","SF",NA,0,0,0,NA,0,0,NA,0.6,2.43,NA,0.02,NA,2.13,NA,"52158","FanDuel","11367","NumberFire","RB",1.32,1.03,9.13,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,274,15,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Ameer Abdullah","RB","JAC",NA,0,0,0,NA,0,0,NA,1.08,4.41,NA,0.02,NA,2.09,NA,"52787","FanDuel","12155","NumberFire","RB",1.51,1.02,7.01,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,277,24,15,"Jacksonville Jaguars",10,"Denver Broncos","DEN",15,"Jacksonville Jaguars","JAC","WEEKLY",NA,NA
"Justice Hill","RB","BAL",NA,0,0,0,NA,0,0,NA,1.61,6.97,NA,0.05,NA,2.05,NA,"54173","FanDuel","14086","NumberFire","RB",0.83,0.61,5.26,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,280,16,3,"Baltimore Ravens",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Isaiah Davis","RB","NYJ",NA,0,0,0,NA,0,0,NA,1.55,6.71,NA,0.05,NA,1.89,NA,"56086","FanDuel","16752","NumberFire","RB",0.85,0.66,4.64,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,286,22,22,"New York Jets",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Kimani Vidal","RB","LAC",NA,0,0,0,NA,0,0,NA,2.34,10.04,NA,0.08,NA,1.82,NA,"55986","FanDuel","16757","NumberFire","RB",0.32,0.24,1.8,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,292,5,34,"Los Angeles Chargers",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Travis Homer","RB","PIT",NA,0,0,0,NA,0,0,NA,1.26,5.16,NA,0.02,NA,1.8,NA,"54356","FanDuel","14083","NumberFire","RB",1.11,0.85,5.81,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,294,13,25,"Pittsburgh Steelers",19,"New England Patriots","NE",25,"Pittsburgh Steelers","PIT","WEEKLY",NA,NA
"Rasheen Ali","RB","BAL",NA,0,0,0,NA,0,0,NA,1.29,5.12,NA,0.03,NA,1.77,NA,"56198","FanDuel","16746","NumberFire","RB",0.97,0.7,5.07,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,295,16,3,"Baltimore Ravens",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Seth McGowan","RB","IND",NA,0,0,0,NA,0,0,NA,2.58,10.26,NA,0.06,NA,1.71,NA,"56660","FanDuel","17475","NumberFire","RB",0.35,0.27,1.69,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,299,2,14,"Indianapolis Colts",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Nicholas Singleton","RB","TEN",NA,0,0,0,NA,0,0,NA,3.18,12.72,NA,0.06,NA,1.59,NA,"56685","FanDuel","17476","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,304,14,31,"Tennessee Titans",31,"Tennessee Titans","TEN",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"LeQuint Allen Jr.","RB","JAC",NA,0,0,0,NA,0,0,NA,1.62,6.41,NA,0.03,NA,1.51,NA,"56345","FanDuel","17061","NumberFire","RB",0.75,0.51,3.35,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,307,24,15,"Jacksonville Jaguars",10,"Denver Broncos","DEN",15,"Jacksonville Jaguars","JAC","WEEKLY",NA,NA
"Hunter Luepke","RB","DAL",NA,0,0,0,NA,0,0,NA,0.54,2.2,NA,0.01,NA,1.51,NA,"55724","FanDuel","16391","NumberFire","RB",1.09,0.8,6.11,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,307,18,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Tyrone Tracy Jr.","RB","NYG",NA,0,0,0,NA,0,0,NA,1.47,6.29,NA,0.03,NA,1.47,NA,"55978","FanDuel","16747","NumberFire","RB",0.62,0.46,3.32,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,310,26,21,"New York Giants",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"A.J. Dillon","RB","CAR",NA,0,0,0,NA,0,0,NA,1.18,4.89,NA,0.03,NA,1.44,NA,"54522","FanDuel","14805","NumberFire","RB",0.71,0.52,4.13,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,313,4,5,"Carolina Panthers",2,"Atlanta Falcons","ATL",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Brady Russell","RB","SEA",NA,0,0,0,NA,0,0,NA,0.3,1.22,NA,0.01,NA,1.38,NA,"55762","FanDuel","16496","NumberFire","RB",1.22,0.85,5.51,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,318,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Dylan Laube","RB","LV",NA,0,0,0,NA,0,0,NA,1.29,5.16,NA,0.03,NA,1.23,NA,"55983","FanDuel","16613","NumberFire","RB",0.64,0.45,2.86,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,324,21,35,"Las Vegas Raiders",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Emanuel Wilson","RB","SEA",NA,0,0,0,NA,0,0,NA,1.19,5.2,NA,0.05,NA,1.13,NA,"55715","FanDuel","16432","NumberFire","RB",0.3,0.22,1.44,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,330,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Corey Kiner","RB","NE",NA,0,0,0,NA,0,0,NA,1.54,6.21,NA,0.03,NA,1.12,NA,"56578","FanDuel","17274","NumberFire","RB",0.29,0.23,1.62,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,331,1,19,"New England Patriots",19,"New England Patriots","NE",25,"Pittsburgh Steelers","PIT","WEEKLY",NA,NA
"Ollie Gordon II","RB","MIA",NA,0,0,0,NA,0,0,NA,1.25,5.21,NA,0.03,NA,1.06,NA,"56294","FanDuel","17059","NumberFire","RB",0.31,0.24,1.82,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,334,9,17,"Miami Dolphins",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Jordan James","RB","SF",NA,0,0,0,NA,0,0,NA,1.49,6.14,NA,0.04,NA,1.04,NA,"56491","FanDuel","17055","NumberFire","RB",0.17,0.13,0.85,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,335,15,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Jacob Saylors","RB","DET",NA,0,0,0,NA,0,0,NA,1.24,5.13,NA,0.03,NA,1.03,NA,"56387","FanDuel","16850","NumberFire","RB",0.37,0.26,1.64,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,336,23,11,"Detroit Lions",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
